# fcst-reason-struct-pilot 输入渲染（由 sample_fcst_reason_pilot.py seed=17 生成）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/
#       non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=400 type=预增 ts_code=300548.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 1、公司2022年度实现归属于母公司所有者的净利润与上年同期相比出现较大亏损，主要受疫情及宏观经济环境变化，大宗商品价格波动影响所致。下半年生物柴油价格下跌幅度较大，影响利润；焦化行业原材料价格持续高位运行，焦炭销售价格涨幅低于原料采购价格涨幅，导致生产企业成本较高，亏损幅度明显。催化净化业务方面，虽然美国子公司业务开拓情况较好，但国内市场因疫情影响，重点客户推迟检修换剂，营收及利润低于预期。报告期内，北京三聚绿能科技有限公司等四家生态农业业务相关企业的股权转让进度不及预期，经营亏损及计提资产减值准备对公司净利润有较大负面影响。2、报告期内，预计公司非经常性损益对净利润的影响金额为3,500万元至4,500万元，主要为公司以无形资产出资福大紫金氢能科技股份有限公司产生的收益、公司收到的各类补助等。

### ordinal=582 type=首亏 ts_code=300683.SZ end_date=20221231 ann_date=20230130 update_flag=1
REASON: 公司2022年度业绩变动的主要原因如下：1、公司全资子公司汉瑞药业（荆门）有限公司车间为新建车间，车间投产时间较短,人员设备还处于磨合期，产品收率还未达到最佳状态，造成生产成本较高；荆门汉瑞申请高新企业有较大的确定性冲回前期计提递延所得税资产；荆门汉瑞随着高端原料药生产基地I期项目逐渐转固投入使用，公司固定资产折旧摊销金额增长较大。2、结合公司2022年度经营情况，2022年所计提的资产减值损失、信用减值损失较2021年度同期相比有所上升。3、预计报告期内非经常损益对净利润的影响额为3100万元至4200万元：①主要为投资收益和政府补助。②结合公司子公司实际经营情况，公司根据《企业会计准则第8号——资产减值》、《会计监管风险提示第8号——商誉减值》的相关要求，初步测算预计本期商誉减值金额约为2000万元，依据协议需补偿义务人等额补偿，最终补偿金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。

### ordinal=583 type=首亏 ts_code=300710.SZ end_date=20221231 ann_date=20230120 update_flag=1
REASON: 三、业绩变动原因说明2022年度业绩报告期内归属于上市公司净利润为负值，主要原因如下：报告期内，受市场环境及疫情反复的影响，且为配合疫情防控措施，因此导致本年度应收账款回收率不及预期，计提应收账款信用减值准备；子公司浙江欣网卓信科技有限公司净利润下降，进行减值测试后，对商誉计提减值准备。

### ordinal=584 type=首亏 ts_code=301066.SZ end_date=20221231 ann_date=20230120 update_flag=1
REASON: 2022年,受新冠疫情和防疫管控影响,企业客户及门店客户等渠道业务开展受阻,销售额大幅下降.受宏观经济影响,市场整体消费动力不足,消费能力下降,为刺激消费需求,公司采取了加大促销力度,增加促销频次,扩展线上销售渠道等措施,同时产品销售毛利率也大幅下降,整体业绩不及预期.

### ordinal=585 type=首亏 ts_code=600622.SH end_date=20230630 ann_date=20230715 update_flag=0
REASON: 本期业绩预亏的主要原因报告期内，公司亏损的主要原因如下：（1）在房地产行业严峻形势下，为了加快资金回笼，公司在管基金项目加大了非持有型可售公寓的去化力度，导致公司投资亏损；（2）公司并表的基金项目尚处于培育期，财务费用和折旧较大，目前还处于亏损状态；（3）因公司转型发展需要，住宅开发板块业务已多年未有新增项目，可结转资源日渐减少，上半年存量项目结转利润与去年同期相比降幅较大。因上述原因，公司2023年上半年度净利润为负值。

### ordinal=586 type=首亏 ts_code=600811.SH end_date=20230630 ann_date=20230715 update_flag=0
REASON: 本期业绩变动的主要原因影响公司本期业绩亏损的主要原因为房地产业务板块部分资产处置工作预计完成时间较原计划有所延后、以及房地产项目亏损导致房地产业务较去年同期亏损增加。除房地产业务影响外，报告期公司持续推进产业结构优化升级和加强经营风险管控，公司核心主营现代农业及健康食品产业2023年上半年整体经营状况较去年有所好转。公司房地产业务相关地块和项目的处置工作正在稳步推进中，预计年内部分资产处置工作将取得实质性进展，有助于公司尽快实现资金回笼。

### ordinal=587 type=首亏 ts_code=603997.SH end_date=20221231 ann_date=20230131 update_flag=1
REASON: 由于欧美地区愈演愈烈的通胀压力，以及欧美央行持续加息等不利因素影响，GrammerAG集团所处的宏观经济环境已经显著变化。根据《企业会计准则第8号—资产减值》、《会计监管风险提示第8号—商誉减值》及公司会计政策等相关规定，公司对GrammerAG集团资产组进行了初步的减值测试，拟对长期资产（含商誉）计提减值准备。计提减值预计对公司2022年归属于母公司所有者的净利润影响为-155,000万元到-121,000万元，此事项导致公司2022年度业绩出现大幅亏损。

### ordinal=588 type=首亏 ts_code=605069.SH end_date=20221231 ann_date=20230131 update_flag=1
REASON: 三、本期业绩预亏的主要原因2022年，公司业绩预亏主要受国内新冠疫情反复等客观因素，以及公司主动调整产品业务结构和市场布局等综合影响所致，具体原因分析如下：1.受国内新冠疫情的影响，公司跟进的订单无法按照既定计划推进招标和签约，此外公司根据经营发展需要主动调整市场布局，适度降低公司原有主要市场华北区域的市场占比，从而导致公司2022年签约订单的大幅下降；2.受到新冠疫情管控的影响，公司在施项目2022年度无法按照施工计划实施，项目停滞的影响导致2022年营业收入产生下滑；再加上，订单的减少也进一步使得营业收入下滑加剧；3.受制于国内宏观经济整体下行，地方政府财政收入明显收紧，以及疫情的客观影响，公司项目的结算以及回款不及预期，尤其是长账龄应收款的回收问题，公司采取审慎态度计提资产减值准备，2022年公司减值准备计提金额1.8亿元到2.8亿元，进一步增加了经营亏损；4.2022年公司根据业务和市场战略的调整，坚持对以海洋修复、数字科技以及产业运营的新业务投入的基础上，调整人员结构，严格费用管理，降本增效，使得2022年经营费用同比下降3000-5000万，对2022年的经营亏损有所减少。公司管理层将在继续2022年业务转型和强化经营管理的基础上，加快新业务的市场落地，推进在手订单的产值实现，以及进一步采取措施推进结算与回款，消除大额减值准备对经营业绩的影响。

### ordinal=589 type=首亏 ts_code=000669.SZ end_date=20240630 ann_date=20240710 update_flag=0
REASON: 本报告期公司亏损主要原因：基于审慎客观的原则，公司本期计提坏账准备，导致本报告期亏损，与去年同期相比净利润大幅下降。

### ordinal=590 type=首亏 ts_code=000767.SZ end_date=20240630 ann_date=20240710 update_flag=0
REASON: 本报告期业绩预计数比上年同期公告数下降的主要原因：电力供需形势宽松，现货市场竞争充分，山西省内电力市场价格整体同比下行，导致公司营业收入同比下降，归母净利润较上年同期减少。

### ordinal=591 type=首亏 ts_code=002184.SZ end_date=20240630 ann_date=20240710 update_flag=0
REASON: 报告期内，公司数字化业务（工业电气自动化业务、工业信息化业务）总体平稳，绿色化业务（大功率电力电子产品业务、储能业务）面临市场竞争的挑战。公司整体业绩同比下降的主要因素：一方面，新能源业务因市场集约化、规模化、内卷化的快速加剧，价格大幅波动，市场风险急剧上升。受此影响，公司在集中式储能业务的在建项目延期结算导致营业收入、营业利润同比大幅下降；另一方面，公司在新能源业务的迭代研发、市场投入、精益生产等方面的持续投入导致本报告期较上年同期期间费用大幅增长。上述原因综合导致公司2024年半年度归属上市公司股东的净利润同比下降。随着储能市场的快速变化，公司在集中式储能市场对新项目订单更注重风险管控，聚焦于优质客户和项目，同时加大了在分布式储能领域的市场投入，积极探索海内外工商储业务的商业模式和市场机会，努力克服市场环境的不利因素，尽力扭转业绩下滑的不利局面，全力做好下半年的各项经营管理工作。

### ordinal=592 type=首亏 ts_code=002231.SZ end_date=20240630 ann_date=20240711 update_flag=0
REASON: 报告期内，公司归属于上市公司股东的净利润较上年同期下降的主要原因：1.母公司通信设备制造业务规模缩减，导致整体利润较上年同期减少；2.子公司的金属制品业务收入正逐步释放，但由于尚处于市场培育期，各项费用支出较大，利润暂未达到预期。未来，公司将加大国内外市场开拓力度，持续完善扩充产品线，加快技术研发创新，深入推进降本增效，努力提升公司经营效益。

### ordinal=593 type=首亏 ts_code=002365.SZ end_date=20231231 ann_date=20240131 update_flag=0
REASON: 由盈转亏原因：1、报告期内，公司主营产品牛磺酸销售价格大幅下降，尽管公司采取一系列措施降低生产成本，扩大销售，但主营业务利润同比依然下降较多。2、报告期内，参股公司武汉低维和控股子公司齐安氢能、凌安科技业务发展不及预期，出现亏损。根据《企业会计准则》及相关会计政策规定，经初步判断，公司相关资产和商誉存在减值迹象。基于审慎原则，公司拟对上述公司计提长期股权投资减值损失、固定资产减值损失和商誉减值损失，导致利润大幅减少。3、从第二季度开始，控股子公司武汉美深与加拿大健美生合作终止，同时加方累计支付895万加元购买武汉美深几年来在中国区域内销售运营健美生产品时形成的有形和无形资产以及资产转让过渡期提供的总体支持服务，导致公司报告期内相关的主营业务利润减少，非经营性利润大幅增加。

### ordinal=594 type=首亏 ts_code=002902.SZ end_date=20240630 ann_date=20240711 update_flag=0
REASON: 报告期内，公司预计净利润为负值，主要原因如下：1、报告期内受市场环境变化，公司部分订单阶段性减少，行业竞争不断加剧，新引入的产品尚未形成规模贡献，导致公司营业收入有所减少，归属于上市公司股东的净利润同向下降。2、公司目前在积极紧张的布局光通信之数通光模块业务，在研发与产能方面提升了投资速度，但因为公司在该领域的影响力较弱，叠加数通光模块本身要求较长的测试周期，与客户接洽后难以即刻获取大批量订单形成规模效应，所以在小批量交货的模式下产品成本偏高，对盈利能力造成了一定影响。3、同时，公司为了紧抓行业发展机会，在数通光模块业务领域需要加速获取与客户合作的机会，采用了“适当调整报价让利客户，以良好的产品与服务口碑进一步拓展合作空间”这一策略。采用该策略的优势在于抢先获得行业机会，劣势为低价低毛利率造成公司盈利能力有限。4、公司近年从单一ToB业务向“ToB+ToC”双业务战略转型，公司TOC业务初步发展阶段，为提升品牌形象及新业务推广，期间费用增加。

### ordinal=595 type=首亏 ts_code=002995.SZ end_date=20231231 ann_date=20240131 update_flag=0
REASON: 1、报告期内，为了适应行业发展趋势，公司进行了经营策略调整，优化产品线，导致收入有所下降，同时，在行业趋势的影响下，公司采购成本亦有所上升，导致公司整体经营业绩下降；报告期内，公司积极调整自身业务布局，寻找新的业绩增长点，以减轻传统营销需求不足对公司经营业绩带来的影响。2、根据《企业会计准则》及公司会计政策等相关规定，公司对客户的应收账款风险审慎地进行评估，报告期内计提的信用减值损失较上年同期有所增加。3、2023年度，公司非经常性损益对归属于上市公司股东净利润的影响金额约为1,800万元至2,200万元，主要系参股公司公允价值变动所致。

### ordinal=596 type=首亏 ts_code=300462.SZ end_date=20231231 ann_date=20240126 update_flag=0
REASON: 1、本报告期净利润为负值主要系ETC业务板块的净利润影响，整体ETC业务营业收入较上年度有所下降。2、本报告期非经常性损益对净利润的影响约580万元，较上年同期11,800万元大幅下降，主要系上年度因北京聚利科技有限公司未实现2022年度承诺净利润而触发业绩承诺方对上市公司的业绩补偿，以致产生非经常性损益约9,000万元。3、本报告期扣除非经常性损益后的净利润较上年度的亏损收窄，主要系AFC业务板块因外销收入增加及账龄较长的应收款回款较好以致经营净利润较上年度增加。

### ordinal=597 type=首亏 ts_code=600860.SH end_date=20231231 ann_date=20240131 update_flag=0
REASON: 本期业绩预亏的主要原因公司2023年年度业绩预计将出现亏损主要是由于：1、当前国际形势持续复杂严峻，公司出口业务受到影响，出口业务贡献度同比下滑；国内市场竞争加剧，传统气瓶产品增长受到抑制，低温产品收入下滑，同时氢能产业市场增长不及预期。2、为增强竞争力，促进氢能产业高质量发展，加大了氢能储运关键技术研发，研发投入大幅增加；同时由于行业处于培育阶段，需投入较多成本用于市场开拓、品牌营销、产业链布局及竞争优势巩固等，盈利能力全面释放仍需要时间。3、受宏观经济环境承压的影响，部分客户回款不及预期，计提信用减值损失较上年同期增加较多。

### ordinal=598 type=首亏 ts_code=600963.SH end_date=20240630 ann_date=20240710 update_flag=0
REASON: （一）主营业务影响报告期内，文化纸行业整体市场需求疲弱，加之行业内竞争者新产能的投放，导致市场整体竞争激烈，公司纸产品销售价格较上年同期下降，且降幅高于成本降幅，导致母公司毛利率不及上年同期。（二）非经营性损益的影响1、公司在2023年年度报告、2024年第一季度报告中提及：2024年2月，湖南、湖北经历了自2009年以来强度、范围最大的两轮雨雪冰冻灾害，对公司林木资产造成了不利影响。报告期内，子公司湖南茂源林业有限责任公司林木资产受冰雪灾害天气影响，出现减值迹象，经初步核查，计提了资产减值准备。具体损失金额，公司还在进一步清理中。2、公司本期收到的政府补助较上年同期减少。

### ordinal=599 type=首亏 ts_code=603668.SH end_date=20231231 ann_date=20240125 update_flag=0
REASON: 2023年以来,世界百年未有之大变局正加速演进,全球不稳定性不确定性显著上升.受复杂多变的国内外宏观经济形势影响,我国渔牧行业承受了前所未有的巨大压力,对渔牧企业稳定盈利水平,拓展市场空间提出了更大的挑战,渔牧行业市场竞争日趋激烈.2023年,公司特种水产饲料和畜禽饲料业务全年销量和销售收入仍保持一定的增长,但受主产区气候条件变化,国际政治经济形势变化,秘鲁鳀鱼捕捞政策等因素影响,作为特种水产饲料主要原料的鱼粉等大宗农产品原材料价格高位运行,叠加汇率波动等多重因素影响,公司主要原料成本涨幅较大,导致公司饲料业务利润空间收窄,饲料毛利较上年同期减少约6,000万元.同时,不断上涨的人力成本,财务费用以及业务拓展带来的销售,研发和折旧摊销等费用支出也挤压了一定的利润空间.鳗鲡全产业链方面,公司充分发挥全产业链优势,不断夯实鳗鲡全产业链龙头企业地位,坚定推动八大渔业产业集群,两大万亩产业基地建设和国家级现代农业(鳗鱼)高新技术产业园区建设.由于受气候变化,养殖密度及市场行情等因素影响,2023年公司鳗鲡出池节奏有所调整,全年出鱼量虽不及预期,但四季度开始已较前三季度有明显放量.报告期内,公司鳗鲡销售毛利较上年同期减少约10,000万元.未来,公司鳗鲡生态智慧养殖业务受益于较高市场景气度,叠加公司养殖产业基地建设项目的加快推进和产能的有效释放,有望持续为公司带来稳定的利润贡献.近年来,公司坚定不移地推进现代农业产业链发展战略,稳步推进一二三产业深度融合发展,持续加大全产业链建设和生产投入,产业规模不断扩大.报告期内,公司财务费用(包括票据贴现等)较上年同期增加约6,000万元,销售费用较上年同期增加约2,500万元.此外,公司提前终止2022年员工持股计划,导致本期增加股权激励相关费用约4,600万元.面对国内外复杂形势以及行业新机遇和新挑战,公司将继续优化产业布局和结构调整,立足当前,着眼长远,切实加强前瞻性思考,全局性谋划,战略性布局,坚定世界级全产业链食品供应链平台建设.

